"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2016","2016",130.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2017","2017",126.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NLD","Netherlands","2018","2018",140.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2005","2005",118.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2006","2006",118.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2007","2007",121,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2008","2008",120.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2009","2009",116.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2010","2010",118.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2011","2011",119.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2012","2012",116.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2013","2013",116.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2014","2014",114.3,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2015","2015",113.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2016","2016",114,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2017","2017",113.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NZL","New Zealand","2018","2018",113.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2005","2005",156.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2006","2006",149.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2007","2007",148.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2008","2008",147.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2009","2009",147.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2010","2010",149,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2011","2011",150.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2012","2012",150.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2013","2013",149.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2014","2014",143.4,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2015","2015",142.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2016","2016",142,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2017","2017",138.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","NOR","Norway","2018","2018",140.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2005","2005",113.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2006","2006",112.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2007","2007",111.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2008","2008",112.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2009","2009",116.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2010","2010",117.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2011","2011",118.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2012","2012",117.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2013","2013",119.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2014","2014",119.2,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2015","2015",122.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2016","2016",123.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2017","2017",124.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","POL","Poland","2018","2018",127.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2005","2005",136,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2006","2006",136.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2007","2007",139.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2008","2008",143.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2009","2009",142.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2010","2010",139.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2011","2011",139.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2012","2012",142.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2013","2013",140.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2014","2014",133.2,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2015","2015",138.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2016","2016",134,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2017","2017",134,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","PRT","Portugal","2018","2018",139.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2005","2005",101.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2006","2006",104.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2007","2007",101.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2008","2008",97.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2009","2009",108.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2010","2010",111.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2011","2011",111.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2012","2012",115,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2013","2013",113,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2014","2014",118.8,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2015","2015",120.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2016","2016",127,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2017","2017",135.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVK","Slovak Republic","2018","2018",132.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2005","2005",146,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2006","2006",144.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2007","2007",147.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2008","2008",144.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2009","2009",144.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2010","2010",144,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2011","2011",144.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2012","2012",143.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2013","2013",143.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2014","2014",141.4,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2015","2015",147.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2016","2016",149.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2017","2017",152.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ESP","Spain","2018","2018",152.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2005","2005",124.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2006","2006",122,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2007","2007",121.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2008","2008",125.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2009","2009",127.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2010","2010",130,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2011","2011",132.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2012","2012",134.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2013","2013",130.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2014","2014",135,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2015","2015",136.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2016","2016",138,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2017","2017",135,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SWE","Sweden","2018","2018",133.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2005","2005",153.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2006","2006",158,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2007","2007",155.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2008","2008",158.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2009","2009",156.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2010","2010",157,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2011","2011",158.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2012","2012",151.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2013","2013",153.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2014","2014",156.9,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2015","2015",159.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2016","2016",155.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2017","2017",154.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2018","2018",153.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2005","2005",105,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2006","2006",108.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2007","2007",113.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2008","2008",110.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2009","2009",112.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2010","2010",113.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2011","2011",120.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2012","2012",120.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2013","2013",119.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2014","2014",117.6,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2015","2015",121.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2016","2016",119.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2017","2017",123.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Turkey","2018","2018",121.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2005","2005",139.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2006","2006",147.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2007","2007",140.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2008","2008",140.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2009","2009",139.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2010","2010",142.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2011","2011",138.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2012","2012",138.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2013","2013",138.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2014","2014",138.8,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2015","2015",139.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2016","2016",137.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2017","2017",139.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2018","2018",138.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2005","2005",165,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2006","2006",162.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2007","2007",163.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2008","2008",161.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2009","2009",159.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2010","2010",159.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2011","2011",161.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2012","2012",162.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2013","2013",161.5,,
